1339 1394 0 0
1399 1495 263 321
1406 1515 262 321
1390 1464 262 317
1385 1454 257 316
1434 1449 251 317
1379 1431 258 316
1432 1586 260 317
1463 1495 255 312
1396 1441 252 313
1387 1523 261 314
1499 1410 248 315
1394 1486 259 315
1502 1570 253 312
1378 1465 256 313
1378 1442 255 313
1399 1452 255 312
1383 1522 260 316
1475 1661 262 317
1386 1493 262 317
1382 1449 255 314
1341 1389 253 316
1386 1482 257 314
1397 1488 255 310
1339 1580 262 312
1445 1453 253 313
1388 1446 252 312
1380 1439 256 313
1386 1458 253 309
1378 1540 258 309
1373 1441 255 311
1394 1442 251 312
1490 1652 258 310
1404 1454 254 311
1378 1471 256 308
1350 1437 255 310
1377 1454 253 307
1344 1399 255 309
1394 1470 254 309
1405 1470 253 312
1402 1486 257 311
1369 1450 258 313
1406 1399 244 312
1466 1433 246 311
1421 1447 250 311
1330 1406 287 310
1440 1452 250 311
1410 1516 257 312
1389 1447 251 308
1461 1462 251 308
1371 1383 244 308
1338 1377 243 309
1389 1481 256 311
1384 1420 250 310
1378 1454 256 312
1371 1578 257 310
1387 1433 251 312
1375 1445 254 308
1398 1588 257 310
1337 1398 260 311
1394 1451 252 312
1441 1462 257 312
1406 1459 255 312
1423 1429 248 311
1338 1483 260 311
1380 1446 253 309
1426 1481 255 312
1380 1438 252 312
1373 1454 255 313
1386 1525 257 312
1366 1457 257 316
1320 1364 195 304
1398 1433 253 318
1330 1487 263 313
1473 1558 257 313
1394 1470 255 311
1374 1434 254 311
1473 1522 255 314
1339 1457 262 316
1414 1418 247 311
1365 1470 259 314
1405 1512 259 311
1391 1451 256 312
1383 1447 258 311
1409 1467 257 316
1396 1449 256 315
1414 1477 255 314
1398 1505 260 315
1318 1367 255 312
1403 1487 257 313
1463 1661 260 316
1406 1505 259 313
1407 1518 259 316
1399 1443 255 310
1366 1430 255 310
1409 1607 259 314
1404 1417 251 312
1397 1568 260 312
1422 1426 256 316
1754 2132 256 316
1386 1446 257 316
1467 1516 258 317
1435 1460 254 319
1438 1455 252 312
1477 1590 257 313
1476 1477 254 314
1416 1473 254 317
1377 1446 260 317
1385 1447 260 318
1422 1441 255 317
1387 1454 259 318
1373 1432 256 316
1392 1486 258 318
1402 1464 256 316
1432 1616 256 316
1401 1515 262 317
1444 1399 247 316
1367 1453 262 315
1404 1477 259 317
1325 1468 264 316
1381 1448 259 317
1433 1445 255 317
1391 1478 261 319
1382 1462 263 319
1398 1479 260 317
1404 1456 255 317
1385 1505 260 314
1394 1476 260 317
1351 1423 254 313
1307 1348 1251 1318
1390 1483 256 314
1402 1455 250 312
1378 1445 257 314
1387 1456 260 315
1425 1449 252 316
1451 1461 256 316
1388 1478 256 312
1375 1431 255 313
1397 1489 259 314
1377 1466 255 313
1395 1532 259 312
1367 1446 253 311
1421 1600 261 314
1376 1489 258 312
1391 1450 255 314
1390 1439 255 314
1394 1475 257 316
1344 1447 261 313
1402 1470 261 320
1363 1445 263 320
1365 1444 262 319
1407 1443 263 322
1383 1447 256 318
1423 1522 259 314
