1624 1697 8873 16383 1799 1903 1295 1239 571 544 458 573 4096 4096 4096 4097 
1443 1637 8869 16383 1531 1574 1295 1237 569 440 431 536 8191 8191 8191 4096 
1461 1436 8903 16383 1783 1943 1295 1237 533 555 476 512 8191 8191 8191 4096 
1525 1503 8899 16383 2109 2012 1295 1238 552 552 436 582 8191 8191 8191 4096 
1499 1531 8867 16383 1863 1975 1295 1237 571 526 463 537 4096 4096 4096 4097 
1465 1583 8876 16383 2079 2071 1294 1236 570 477 417 538 8191 8191 8191 4096 
1486 1475 8866 16383 1735 1743 1293 1236 571 550 470 596 8191 8191 8191 4096 
1495 1555 8885 16383 1627 1734 1295 1235 570 488 452 563 8191 8191 8191 4096 
1613 2132 8894 16383 1615 1947 1294 1239 571 398 518 462 8191 8191 8191 4096 
1530 1519 8890 16383 1642 1615 1295 1237 562 526 440 606 8191 8191 8191 4096 
1489 1774 8866 16383 1468 1683 1293 1234 573 386 470 472 8191 8191 8191 4096 
1592 1597 8901 16383 2082 2279 1295 1237 550 552 525 547 8191 8191 8191 4096 
1495 1623 8895 16383 1659 1814 1294 1237 570 498 481 523 8191 8191 8191 4096 
1485 1639 8867 16383 1583 1667 1293 1236 571 478 454 574 8190 8190 8190 8191 
1457 1510 8868 16383 1947 1854 1294 1236 570 490 421 562 8191 8191 8191 4096 
1485 1543 8878 16383 1646 1832 1295 1235 571 515 498 516 8191 8191 8191 4096 
1453 1378 8879 16383 1466 1555 1295 1236 536 541 442 606 8191 8191 8191 4096 
1492 1511 8891 16383 1643 1682 1295 1238 552 554 454 574 8191 8191 8191 4096 
1439 1421 8871 16383 1835 1715 1293 1236 571 524 442 548 8191 8191 8191 4096 
1439 1459 8893 16383 1538 1534 1298 1241 571 494 449 600 8191 8191 8191 4096 
1481 1505 8890 16383 1683 1826 1295 1237 571 515 439 575 8191 8191 8191 4096 
1511 1519 8879 16383 1587 1667 1297 1237 549 554 473 595 8191 8191 8191 4096 
1577 1945 8895 16383 1539 1787 1294 1239 572 410 481 492 8191 8191 8191 4096 
1466 1489 8891 16383 1871 1972 1295 1235 571 528 452 535 8191 8191 8191 4096 
1674 2259 8887 16383 1541 1737 1295 1237 570 436 493 534 8191 8191 8191 4096 
1503 1617 8882 16383 1619 1951 1295 1239 570 450 530 452 8191 8191 8191 4096 
1455 1491 8873 16383 1647 1775 1295 1237 570 552 454 585 8191 8191 8191 4096 
1559 2057 8861 16383 2300 2969 1297 1237 570 387 512 443 8191 8191 8191 4096 
1544 1871 8863 16383 1703 1886 1294 1236 571 433 468 504 8190 8190 8190 8191 
1541 1556 8886 16383 1726 1849 1294 1235 571 539 478 588 8191 8191 8191 4096 
1467 1543 8886 16383 2093 1733 1295 1237 571 524 412 584 8191 8191 8191 4096 
1520 1703 8885 16383 1888 2281 1295 1237 572 480 516 491 8191 8191 8191 4096 
1488 1580 8866 16383 1679 1711 1295 1235 569 499 463 551 8191 8191 8191 4096 
1613 2254 8859 16383 1876 1947 1292 1235 571 396 431 538 8190 8190 8190 8191 
1549 1739 8869 16383 1761 1947 1295 1236 569 485 453 538 8191 8191 8191 4096 
1739 1874 8879 16383 3683 3315 1295 1237 562 554 454 573 8191 8191 8191 4096 
1484 1434 8871 16383 1711 1730 1297 1237 563 554 481 567 8190 8190 8190 8191 
1699 2082 8884 16383 1567 1697 1293 1236 571 514 552 583 8190 8190 8190 8191 
1591 1726 8873 16383 2055 2103 1298 1238 572 529 471 576 8191 8191 8191 4096 
1502 1628 8882 16383 2030 2080 1295 1235 572 470 434 521 8190 8190 8190 8191 
1463 1398 8883 16383 1575 1642 1298 1239 538 555 444 580 8191 8191 8191 4096 
2171 2453 8876 16383 1571 1611 1295 1237 541 507 482 606 8191 8191 8191 4096 
1499 1494 8867 16383 1543 1637 1295 1236 552 554 482 595 8190 8190 8190 8191 
1513 1495 8879 16383 1579 1693 1294 1237 571 552 470 597 8191 8191 8191 4096 
1520 1455 8890 16383 1622 1831 1294 1237 531 553 509 559 8190 8190 8190 8191 
1525 1549 8863 16383 2243 2163 1295 1236 560 553 451 577 8191 8191 8191 4096 
1534 1706 8877 16383 1659 2163 1293 1235 570 507 559 504 8191 8191 8191 4096 
1469 1401 8857 16383 1562 1623 1295 1239 547 555 452 579 8191 8191 8191 4096 
1457 1472 8886 16383 1577 1540 1298 1238 571 520 425 581 8191 8191 8191 4096 
1469 1828 8887 16383 2109 1991 1297 1237 571 352 356 504 8191 8191 8191 4096 
1687 2635 8859 16383 1489 1947 1295 1237 570 382 563 420 8191 8191 8191 4096 
1824 2059 8871 16383 2150 2079 1298 1239 571 541 475 599 8191 8191 8191 4096 
1619 1633 8858 16383 1999 2031 1293 1235 570 551 474 588 8191 8191 8191 4096 
1795 1919 8899 16383 1871 2726 1295 1237 564 552 648 520 8190 8190 8190 8191 
1550 2070 8875 16383 1521 1687 1295 1237 572 402 494 496 8191 8191 8191 4096 
1453 1366 8886 16383 1715 1815 1295 1238 546 553 478 549 8190 8190 8190 8191 
1540 1519 8879 16383 1967 2385 1297 1237 571 544 566 523 8190 8190 8190 8191 
1522 1529 8879 16383 1775 1713 1294 1237 552 554 471 604 8190 8190 8190 8191 
1519 1921 8884 16383 1823 1883 1298 1237 573 389 418 512 8190 8190 8190 8191 
1619 2002 8879 16383 2516 2723 1295 1237 571 475 452 528 8190 8190 8190 8191 
1510 1571 8887 16383 1641 1669 1295 1237 570 499 457 565 8190 8190 8190 8191 
1459 1462 8898 16383 1595 1617 1295 1238 570 541 460 592 8190 8190 8190 8191 
1535 1822 8869 16383 2181 2515 1293 1237 572 473 488 507 8191 8191 8191 4096 
1667 2115 8882 16383 1683 1807 1295 1237 569 438 475 553 8191 8191 8191 4096 
1459 1421 8897 16383 1873 1574 1295 1238 570 552 385 591 8190 8190 8190 8191 
1476 1548 8867 16383 1738 2090 1295 1237 572 486 525 488 8190 8190 8190 8191 
1663 1568 8889 16383 1517 1699 1295 1237 542 555 530 526 8191 8191 8191 4096 
1479 1418 8895 16383 1821 2001 1295 1237 549 555 524 497 8190 8190 8190 8191 
1467 1531 8875 16383 1969 2099 1295 1237 572 519 485 516 8190 8190 8190 8191 
1570 1917 8890 16383 1655 2010 1295 1239 572 440 490 473 8191 8191 8191 4096 
1439 1403 8879 16383 1730 1697 1294 1236 542 554 384 531 8191 8191 8191 4096 
1477 1407 8889 16383 1741 1723 1297 1239 552 552 464 543 8191 8191 8191 4096 
1486 1649 8871 16383 2065 2186 1293 1235 570 470 415 539 8191 8191 8191 4096 
1523 1469 8871 16383 1939 1779 1295 1237 548 553 435 589 8191 8191 8191 4096 
1527 1501 8865 16383 1588 1715 1295 1237 560 553 490 603 8191 8191 8191 4096 
1467 1387 8886 16383 1609 1731 1294 1237 541 555 464 569 8191 8191 8191 4096 
1497 1548 8891 16383 1627 1634 1294 1237 566 525 460 607 8191 8191 8191 4096 
1439 1561 8889 16383 1593 1729 1295 1237 571 427 434 492 8191 8191 8191 4096 
1713 1793 8862 16383 2268 3070 1295 1236 553 554 628 510 8191 8191 8191 4096 
1495 1475 8870 16383 1491 1667 1295 1239 550 554 569 510 8191 8191 8191 4096 
1458 1463 8863 16383 1727 1733 1295 1235 553 553 454 585 8191 8191 8191 4096 
1555 1621 8877 16383 1563 1729 1295 1239 570 546 492 590 8191 8191 8191 4096 
1487 1565 8858 16383 1659 1529 1291 1235 532 482 402 605 8190 8190 8190 8191 
1510 1605 8858 16383 2272 3177 1295 1237 570 479 504 458 8191 8191 8191 4096 
1699 1927 8865 16383 2081 2399 1295 1236 570 484 502 526 8190 8190 8190 8191 
1489 1394 8869 16383 1603 1717 1295 1237 516 553 447 562 8191 8191 8191 4096 
1509 1423 8871 16383 1764 1863 1295 1235 520 552 470 542 8190 8190 8190 8191 
1560 1633 8873 16383 1606 1801 1293 1236 572 531 505 569 8190 8190 8190 8191 
1467 1542 8859 16383 1521 1687 1294 1239 571 484 466 525 8191 8191 8191 4096 
