1505 1383 5129 16383 1174 1285 1298 1242 0 0 0 0 0 0 0 0 
1401 1307 5123 16383 1175 1286 1298 1242 0 0 0 0 0 0 0 0 
1367 1291 5125 16383 1178 1287 1301 1243 0 0 0 0 0 0 0 0 
1381 1295 5135 16383 1177 1285 1299 1243 0 0 0 0 0 0 0 0 
1398 1298 5127 16383 1177 1287 1300 1243 0 0 0 0 0 0 0 0 
1588 1393 5131 16383 1175 1287 1299 1243 0 0 0 0 0 0 0 0 
1478 1390 5133 16383 1179 1287 1299 1244 0 0 0 0 0 0 0 0 
1393 1289 5125 16383 1175 1285 1297 1242 0 0 0 0 0 0 0 0 
1441 1332 5125 16383 1175 1283 1298 1241 0 0 0 0 0 0 0 0 
1410 1305 5123 16383 1179 1287 1299 1242 0 0 0 0 0 0 0 0 
1453 1335 5133 16383 1178 1287 1299 1243 0 0 0 0 0 0 0 0 
1457 1287 5127 16383 1175 1287 1299 1243 0 0 0 0 0 0 0 0 
1435 1381 5127 16383 1178 1287 1301 1243 0 0 0 0 0 0 0 0 
1397 1293 5133 16383 1178 1285 1299 1242 0 0 0 0 0 0 0 0 
1485 1317 5123 16383 1175 1285 1301 1243 0 0 0 0 0 0 0 0 
1327 1231 5137 16383 1178 1288 1301 1246 0 0 0 0 0 0 0 0 
1415 1327 5124 16383 1175 1285 1295 1241 0 0 0 0 0 0 0 0 
1419 1331 5123 16383 1177 1286 1298 1241 0 0 0 0 0 0 0 0 
1585 1298 5126 16383 1177 1287 1299 1242 0 0 0 0 0 0 0 0 
1429 1309 5129 16383 1178 1287 1299 1244 0 0 0 0 0 0 0 0 
1513 1383 5128 16383 1176 1287 1299 1243 0 0 0 0 0 0 0 0 
1402 1294 5127 16383 1177 1287 1299 1245 0 0 0 0 0 0 0 0 
1233 1095 5125 16383 1177 1286 1299 1243 0 0 0 0 0 0 0 0 
1376 1287 5127 16383 1175 1285 1299 1239 0 0 0 0 0 0 0 0 
1398 1307 5129 16383 1178 1287 1301 1245 0 0 0 0 0 0 0 0 
1356 1311 5131 16383 1178 1287 1299 1243 0 0 0 0 0 0 0 0 
1415 1367 5138 16383 1177 1287 1300 1243 0 0 0 0 0 0 0 0 
1402 1313 5125 16383 1175 1285 1299 1239 0 0 0 0 0 0 0 0 
1501 1303 5124 16383 1178 1289 1300 1244 0 0 0 0 0 0 0 0 
1406 1325 5129 16383 1177 1286 1301 1244 0 0 0 0 0 0 0 0 
1405 1294 5126 16383 1177 1287 1300 1243 0 0 0 0 0 0 0 0 
1587 1295 5131 16383 1175 1285 1297 1243 0 0 0 0 0 0 0 0 
1429 1299 5133 16383 1178 1285 1299 1243 0 0 0 0 0 0 0 0 
1399 1305 5133 16383 1178 1285 1299 1241 0 0 0 0 0 0 0 0 
1419 1307 5126 16383 1176 1287 1301 1243 0 0 0 0 0 0 0 0 
1451 1300 5124 16383 1178 1287 1299 1243 0 0 0 0 0 0 0 0 
1444 1387 5133 16383 1177 1287 1297 1243 0 0 0 0 0 0 0 0 
