1245 1334 550 784
1147 1334 566 785
1103 1314 602 779
1143 1317 557 782
1152 1336 556 779
1161 1300 550 782
1186 1374 554 784
1193 1372 560 781
1158 1325 563 779
1206 1353 558 781
1151 1323 556 786
1305 1382 546 785
1154 1315 556 786
1174 1324 552 779
1168 1354 551 782
1183 1317 544 782
1154 1334 564 785
1199 1365 543 781
1153 1339 555 784
1149 1354 568 786
1167 1312 558 784
1158 1341 562 785
1230 1357 550 784
1185 1319 554 785
1158 1314 560 786
1184 1355 555 786
1205 1435 557 784
1174 1332 556 781
1139 1342 560 784
1211 1451 560 785
1156 1309 553 786
1191 1322 546 783
1118 1413 582 785
1159 1298 550 784
1183 1483 562 784
1251 1401 567 785
1159 1330 559 782
1180 1398 566 782
1253 1410 560 784
1166 1308 555 785
1175 1434 566 783
1179 1317 550 784
1151 1374 566 782
1237 1489 570 781
1158 1326 561 780
1218 1445 555 784
1197 1300 548 778
1172 1318 549 780
1454 1416 542 782
1322 1379 554 781
1168 1335 547 777
1182 1364 549 779
1236 1262 526 781
1135 1364 561 781
1150 1312 554 776
1198 1357 547 777
1166 1338 559 779
1143 1323 547 781
1149 1316 554 781
1147 1327 559 784
1226 1403 556 783
1234 1254 501 777
1131 1258 512 781
1077 1235 3695 2389
1077 1229 3689 2380
1170 1356 559 781
1237 1385 560 778
1190 1322 557 783
1156 1414 558 782
1162 1353 564 783
1211 1413 547 783
1198 1355 544 781
1104 1574 549 781
1157 1333 554 781
1156 1318 557 779
1118 1271 536 781
1186 1315 546 777
1176 1302 542 781
1163 1305 553 779
1496 1266 500 779
1183 1354 563 774
1149 1451 569 779
1190 1366 548 778
1153 1378 559 777
1212 1357 543 776
1149 1347 545 781
1302 1319 534 782
1170 1375 562 777
1158 1323 546 779
1106 1274 557 774
1137 1313 554 781
1202 1343 548 778
1193 1360 560 782
1105 1251 562 781
1092 1212 4178 3635
1304 1311 523 780
1138 1320 557 781
1167 1327 539 781
1195 1318 532 780
1179 1352 555 779
1167 1323 546 777
1318 1402 529 779
1151 1359 558 779
1219 1293 534 781
1195 1335 541 779
1153 1370 566 775
1130 1354 571 778
1180 1324 543 778
1143 1313 553 781
1170 1292 555 781
1167 1327 545 780
1134 1253 533 779
1144 1312 559 781
1192 1345 545 776
1183 1277 532 780
1233 1364 542 779
1143 1294 526 780
1175 1259 521 777
1184 1490 561 779
1202 1341 546 781
1187 1335 555 780
1177 1338 550 781
1238 1440 556 775
1176 1319 540 775
1173 1297 558 776
1167 1338 546 781
1178 1335 543 780
1188 1326 551 780
1149 1327 546 774
1158 1325 546 780
1207 1320 533 781
1188 1443 554 779
1252 1381 535 777
1150 1342 552 779
1163 1307 536 781
1145 1317 550 781
1183 1446 554 780
1188 1332 546 778
1142 1351 556 776
1184 1352 549 780
1170 1349 561 773
1143 1373 562 780
1167 1321 549 779
1141 1322 557 777
1148 1309 556 778
1152 1348 562 780
1156 1344 558 778
1178 1254 512 781
1184 1353 558 779
1151 1316 558 781
1138 1315 550 779
1144 1412 562 781
1158 1317 552 781
1172 1351 556 782
1330 1361 550 777
1201 1326 552 780
1188 1325 562 782
1158 1312 548 783
1138 1313 558 778
1173 1352 556 779
1192 1346 542 782
1161 1341 562 777
1170 1370 546 782
1164 1357 559 776
1159 1320 549 782
1350 1441 562 778
1119 1266 544 776
1146 1347 556 783
1141 1307 548 782
1193 1327 544 783
1149 1322 562 782
1192 1406 556 784
1174 1323 562 778
1148 1378 565 784
1178 1326 559 777
1154 1307 561 782
1097 1457 554 784
1231 1494 548 779
1216 1329 549 782
1157 1312 556 784
1164 1337 550 782
1183 1354 546 784
1113 1249 502 784
1155 1344 567 783
1157 1476 574 779
1163 1330 562 780
1231 1354 544 782
1104 1256 557 785
1170 1326 561 785
1206 1314 546 785
1140 1327 548 781
1314 1387 549 784
1093 1317 543 781
1146 1367 571 785
1176 1350 556 784
1221 1359 575 785
1190 1431 559 785
1167 1322 559 780
1157 1338 565 784
1119 1369 558 786
1195 1354 546 777
1173 1347 555 785
1148 1310 559 785
1231 1370 548 784
1156 1316 569 782
1160 1330 552 784
1142 1326 558 785
1278 1344 548 779
1285 1391 540 780
1143 1322 559 780
1166 1320 552 782
1161 1319 557 786
1198 1353 548 782
1154 1310 551 786
1341 1609 566 783
1126 1314 550 780
1100 1418 587 785
1148 1324 558 785
1123 1346 543 782
1166 1380 567 785
1188 1258 535 786
1205 1270 533 783
1295 1626 570 782
1165 1327 552 780
1154 1353 562 785
1172 1324 548 785
1111 1259 565 785
1143 1328 562 786
1173 1475 574 785
1266 1411 538 785
1183 1303 545 782
1166 1317 557 781
1445 1490 551 780
1195 1431 569 782
1174 1451 563 786
1125 1344 581 785
1196 1340 543 782
1158 1367 562 784
1187 1310 558 781
1241 1341 547 786
1148 1337 557 782
1163 1291 547 784
1157 1358 570 782
1180 1339 547 786
